web-scraper-order,web-scraper-start-url,detail,pagi
"1655044402-795","https://wsjkw.sh.gov.cn/yqtb/index.html","上海7月5日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例",""
"1655044402-339","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年9月22日，无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院5例",""
"1655044402-689","https://wsjkw.sh.gov.cn/yqtb/index.html","上海10月9日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院5例",""
"1655044402-728","https://wsjkw.sh.gov.cn/yqtb/index.html","上海8月31日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院5例",""
"1655044402-1069","https://wsjkw.sh.gov.cn/yqtb/index.html","上海新增7例新型冠状病毒感染的肺炎确诊病例",""
"1655044402-233","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年1月6日，无新增本土新冠肺炎确诊病例 新增本土无症状感染者3例 新增境外输入新冠肺炎确诊病例24例 新增境外输入无症状感染者2例   治愈出院3例",""
"1655044402-470","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年5月17日，无新增本地新冠肺炎确诊病例 新增境外输入4例 治愈出院5例",""
"1655044402-511","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年4月5日，无新增本地新冠肺炎确诊病例 新增境外输入2例 治愈出院8例",""
"1655044402-279","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年11月24日，无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院1例",""
"1655044402-214","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年1月24日，新增本土新冠肺炎确诊病例1例 新增境外输入10例  治愈出院13例 解除医学观察无症状感染者2例",""
"1655044402-816","https://wsjkw.sh.gov.cn/yqtb/index.html","上海6月18日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例",""
"1655044402-584","https://wsjkw.sh.gov.cn/yqtb/index.html","上海报告3例本土确诊病例，昭通路居民区（福州路以南）列为中风险地区",""
"1655044402-578","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年1月25日，新增本地新冠肺炎确诊病例2例 新增境外输入8例  治愈出院1例",""
"1655044402-652","https://wsjkw.sh.gov.cn/yqtb/index.html","上海11月15日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 治愈出院9例",""
"1655044402-403","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年7月24日，无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院1例",""
"1655044402-210","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年1月28日，无新增本土新冠肺炎确诊病例 新增境外输入10例  治愈出院29例 解除医学观察无症状感染者1例",""
"1655044402-864","https://wsjkw.sh.gov.cn/yqtb/index.html","市卫健委公布湖北来沪确诊病例详情，已追踪到其在本市的密切接触者21人",""
"1655044402-682","https://wsjkw.sh.gov.cn/yqtb/index.html","上海10月16日无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院1例",""
"1655044402-651","https://wsjkw.sh.gov.cn/yqtb/index.html","上海11月16日无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院15例",""
"1655044402-773","https://wsjkw.sh.gov.cn/yqtb/index.html","【最新】上海今天又有2例确诊病例痊愈出院，累计治愈出院711例",""
"1655044402-843","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有2例确诊病例5月29日出院",""
"1655044402-642","https://wsjkw.sh.gov.cn/yqtb/index.html","上海11月24日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院7例",""
"1655044402-58","https://wsjkw.sh.gov.cn/yqtb/index.html","5月11日（0-24时）本市各区确诊病例、无症状感染者居住地信息",""
"1655044402-774","https://wsjkw.sh.gov.cn/yqtb/index.html","上海7月21日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院1例",""
"1655044402-421","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年7月6日，无新增本地新冠肺炎确诊病例 新增境外输入4例 治愈出院1例",""
"1655044402-208","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年1月30日，无新增本土新冠肺炎确诊病例 新增境外输入10例  治愈出院23例",""
"1655044402-907","https://wsjkw.sh.gov.cn/yqtb/index.html","上海4月23日无新增本地新冠肺炎确诊病例 新增境外输入1例 治愈出院1例",""
"1655044402-1018","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有13例确诊病例2月20日出院",""
"1655044402-695","https://wsjkw.sh.gov.cn/yqtb/index.html","上海10月3日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院2例",""
"1655044402-525","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年3月21日，无新增本地新冠肺炎确诊病例 新增境外输入3例 治愈出院3例",""
"1655044402-878","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有1例确诊病例今日出院，共计627例治愈出院",""
"1655044402-869","https://wsjkw.sh.gov.cn/yqtb/index.html","上海5月15日无新增本地新冠肺炎确诊病例 新增境外输入5例 治愈出院2例",""
"1655044402-458","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年5月29日，无新增本地新冠肺炎确诊病例 新增境外输入5例 治愈出院1例",""
"1655044402-188","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年2月26日，无新增本土新冠肺炎确诊病例 新增本土无症状感染者1例 新增境外输入性新冠肺炎确诊病例43例 新增境外输入性无症状感染者11例 治愈出院11例",""
"1655044402-128","https://wsjkw.sh.gov.cn/yqtb/index.html","4月6日（0-24时）本市各区确诊病例、无症状感染者居住地信息",""
"1655044402-241","https://wsjkw.sh.gov.cn/yqtb/index.html","关于公布上海市第二批老年友善医疗机构名单的通知",""
"1655044402-573","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年1月30日，无新增本地新冠肺炎确诊病例 新增境外输入7例  治愈出院3例",""
"1655044402-959","https://wsjkw.sh.gov.cn/yqtb/index.html","上海今天又有1例确诊病例痊愈出院，累计331人",""
"1655044402-996","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有5例确诊病例3月5日出院",""
"1655044402-583","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年1月21日新增本地新冠肺炎确诊病例6例，新增境外输入3例，治愈出院4例",""
"1655044402-184","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年3月2日，新增本土新冠肺炎确诊病例3例 新增本土无症状感染者5例 新增境外输入性新冠肺炎确诊病例39例 新增境外输入性无症状感染者19例 解除医学观察无症状感染者2例 治愈出院8例",""
"1655044402-668","https://wsjkw.sh.gov.cn/yqtb/index.html","上海10月30日无新增本地新冠肺炎确诊病例 新增境外输入8例  治愈出院8例",""
"1655044402-9","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年6月7日，新增本土新冠肺炎确诊病例4例 新增本土无症状感染者11例 新增境外输入性新冠肺炎确诊病例8例 无新增境外输入性无症状感染者",""
"1655044402-953","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有4例确诊病例今日出院，共计338例治愈出院",""
"1655044402-270","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年12月2日，新增本土新冠肺炎确诊病例2例 新增境外输入6例  治愈出院7例",""
"1655044402-438","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年6月18日，无新增本地新冠肺炎确诊病例 新增境外输入6例 治愈出院9例",""
"1655044402-933","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有13例确诊病例今日出院，共计435例治愈出院",""
"1655044402-262","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年12月9日，无新增本土新冠肺炎确诊病例 新增境外输入1例  治愈出院5例",""
"1655044402-423","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年7月4日，无新增本地新冠肺炎确诊病例 新增境外输入6例 治愈出院2例",""
"1655044402-705","https://wsjkw.sh.gov.cn/yqtb/index.html","上海9月23日无新增本地新冠肺炎确诊病例 新增境外输入2例 治愈出院3例",""
"1655044402-898","https://wsjkw.sh.gov.cn/yqtb/index.html","关于公开征求《食品安全地方标准预包装冷藏膳食》等2项食品安全地方标准意见的函（已结束）",""
"1655044402-888","https://wsjkw.sh.gov.cn/yqtb/index.html","上海5月3日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院2例",""
"1655044402-567","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年2月5日，无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院2例",""
"1655044402-377","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年8月18日，新增本地新冠肺炎确诊病例1例 新增境外输入5例  治愈出院6例",""
"1655044402-541","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年3月5日，无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院4例",""
"1655044402-259","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年12月12日，无新增本土新冠肺炎确诊病例 新增境外输入5例  治愈出院3例",""
"1655044402-328","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年10月5日 无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院1例",""
"1655044402-787","https://wsjkw.sh.gov.cn/yqtb/index.html","上海7月11日无新增本地新冠肺炎确诊病例 新增境外输入2例",""
"1655044402-194","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年2月20日，无新增本土新冠肺炎确诊病例 新增本土无症状感染者2例 新增境外输入性新冠肺炎确诊病例27例 新增境外输入性无症状感染者3例 治愈出院3例",""
"1655044402-15","https://wsjkw.sh.gov.cn/yqtb/index.html","6月3日（0-24时）本市各区确诊病例、无症状感染者居住地信息",""
"1655044402-579","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年1月24日，新增本地新冠肺炎确诊病例1例 新增境外输入2例  治愈出院9例",""
"1655044402-469","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年5月18日，无新增本地新冠肺炎确诊病例 新增境外输入9例 治愈出院4例",""
"1655044402-105","https://wsjkw.sh.gov.cn/yqtb/index.html","4月18日上海新增本土新冠肺炎确诊病例3084例（含既往无症状感染者转为确诊病例974例），本土无症状感染者17332例，实际新增本土阳性感染者19442例 无新增境外输入性新冠肺炎确诊病例 新增境外输入性无症状感染者2例",""
"1655044402-516","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年3月31日，无新增本地新冠肺炎确诊病例 新增境外输入3例 治愈出院1例",""
"1655044402-249","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年12月22日，无新增本土新冠肺炎确诊病例 新增境外输入11例 治愈出院6例",""
"1655044402-580","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年1月23日，新增本地新冠肺炎确诊病例3例 新增境外输入3例  治愈出院5例",""
"1655044402-294","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年11月9日，无新增本地新冠肺炎确诊病例 新增境外输入3例  治愈出院8例",""
"1655044402-395","https://wsjkw.sh.gov.cn/yqtb/index.html","浦东机场货运区一名外航货机服务人员新冠病毒核酸检测阳性",""
"1655044402-544","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年3月2日，无新增本地新冠肺炎确诊病例 无新增境外输入病例 治愈出院8例",""
"1655044402-179","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年3月7日，新增本土新冠肺炎确诊病例4例 新增本土无症状感染者51例 新增境外输入性新冠肺炎确诊病例36例 新增境外输入性无症状感染者10例 治愈出院27例  解除医学观察无症状感染者10例",""
"1655044402-975","https://wsjkw.sh.gov.cn/yqtb/index.html","上海昨日无新增本地新冠肺炎确诊病例，新增境外输入3例，治愈出院1例",""
"1655044402-429","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年6月28日，无新增本地新冠肺炎确诊病例 新增境外输入1例 治愈出院1例",""
"1655044402-753","https://wsjkw.sh.gov.cn/yqtb/index.html","上海8月8日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院1例",""
"1655044402-428","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年6月29日,无新增本地新冠肺炎确诊病例 无新增境外输入病例",""
"1655044402-1059","https://wsjkw.sh.gov.cn/yqtb/index.html","好消息！上海又有10例确诊病例今早痊愈出院，目前共25例出院",""
"1655044402-1034","https://wsjkw.sh.gov.cn/yqtb/index.html","上海公布2月13日（0-24时）确诊病例涉及区域和场所情况",""
"1655044402-55","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年5月13日，新增本土新冠肺炎确诊病例194例 新增本土无症状感染者1487例 新增境外输入性新冠肺炎确诊病例1例 无新增境外输入性无症状感染者",""
"1655044402-542","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年3月4日，无新增本地新冠肺炎确诊病例 新增境外输入6例 治愈出院2例",""
"1655044402-841","https://wsjkw.sh.gov.cn/yqtb/index.html","上海5月30日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例",""
"1655044402-201","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年2月6日，无新增本土新冠肺炎确诊病例 新增境外输入8例  治愈出院16例 解除医学观察无症状感染者1例",""
"1655044402-479","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年5月8日，无新增本地新冠肺炎确诊病例 新增境外输入6例 治愈出院4例",""
"1655044402-379","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年8月16日，无新增本地新冠肺炎确诊病例 新增境外输入7例   治愈出院2例",""
"1655044402-761","https://wsjkw.sh.gov.cn/yqtb/index.html","上海7月31日无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院2例",""
"1655044402-97","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年4月22日，新增本土新冠肺炎确诊病例2736例 新增本土无症状感染者20634例 无新增境外输入性新冠肺炎确诊病例 新增境外输入性无症状感染者1例",""
"1655044402-74","https://wsjkw.sh.gov.cn/yqtb/index.html","5月3日（0-24时）本市各区确诊病例、无症状感染者居住地信息",""
"1655044402-614","https://wsjkw.sh.gov.cn/yqtb/index.html","上海12月22日无新增本地新冠肺炎确诊病例 新增境外输入12例  治愈出院6例",""
"1655044402-598","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年1月7日，无新增本地新冠肺炎确诊病例 新增境外输入8例  治愈出院3例",""
